['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 675)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 8)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
['200', '/data/uploads/2013/0422/08/51748b0ef04e8.JPG', ('42.92.56.130', 7)]
